Brand_Reg,Model_No,screensize,Screen_Tech,Avg_mode_power,Star2,Screen_Size_Inch,Advertised_Size_Int,Advertised_Size_Category
Caixun,LE-40V1,100.305,LCD (LED),35.9,6,39.49015748,40,40.0 inch
Caixun,LE-40V2,100.305,LCD (LED),35.9,6,39.49015748,40,40.0 inch
Caixun,LE-40V3,100.305,LCD (LED),35.9,6,39.49015748,40,40.0 inch
Lg,50UR765H0VC,125.727,LCD (LED),78,4.5,49.4988189,50,50.0 inch
Caixun,LE-39T1,97.401,LCD (LED),32,6,38.34685039,39,39.0 inch
Caixun,LE-39T2,97.401,LCD (LED),32,6,38.34685039,39,39.0 inch
Caixun,LE-39T3,97.401,LCD (LED),32,6,38.34685039,39,39.0 inch
Caixun,LE-39V1,97.401,LCD (LED),32,6,38.34685039,39,39.0 inch
Caixun,LE-39V2,97.401,LCD (LED),32,6,38.34685039,39,39.0 inch
Caixun,LE-39V3,97.401,LCD (LED),32,6,38.34685039,39,39.0 inch
Teac,LE32GA322,79.967,LCD (LED),25.8,5.5,31.48307087,32,32.0 inch
Polaroid,PL3222HDG,80.997,LCD,23.798,6,31.88858268,32,32.0 inch
Kogan,KALED50XU9220STE,125.638,LCD (LED),77,5,49.46377953,50,50.0 inch
Prism+,Q65 PRO QE,163.896,LCD (LED),93.43,5.5,64.52598425,65,65.0 inch
Caixun,LE-24T1,59.774,LCD (LED),16.3,5.5,23.53307087,24,24.0 inch
Caixun,LE-24T2,59.774,LCD (LED),16.3,5.5,23.53307087,24,24.0 inch
Caixun,LE-24T3,59.774,LCD (LED),16.3,5.5,23.53307087,24,24.0 inch
Caixun,LE-24V1,59.774,LCD (LED),16.3,5.5,23.53307087,24,24.0 inch
Caixun,LE-24V2,59.774,LCD (LED),16.3,5.5,23.53307087,24,24.0 inch
Caixun,LE-24V3,59.774,LCD (LED),16.3,5.5,23.53307087,24,24.0 inch
Lg,55LX1QPSA,138.783,OLED,95,4.5,54.63897638,55,55.0 inch
Lg,55LX1Q6LA,138.783,OLED,95,4.5,54.63897638,55,55.0 inch
Lg,48LX1QPSA,120.721,OLED,77,4.5,47.52795276,48,48.0 inch
Lg,48LX1Q6LA,120.721,OLED,77,4.5,47.52795276,48,48.0 inch
Lg,42LX1QPSA,105.52,OLED,63,4.5,41.54330709,42,42.0 inch
Lg,42LX1Q6LA,105.52,OLED,63,4.5,41.54330709,42,42.0 inch
Lg,75UQ801C0LB,189.275,LCD (LED),165,5,74.51771654,75,75.0 inch
Lg,65UQ751C0LF,163.897,LCD (LED),145,4,64.52637795,65,65.0 inch
Lg,55UQ751C0LF,138.783,LCD (LED),114,4,54.63897638,55,55.0 inch
Lg,50UQ751C0LF,125.727,LCD (LED),93,4,49.4988189,50,50.0 inch
Lg,43UQ751C0LF,107.987,LCD (LED),77,3.5,42.51456693,43,43.0 inch
Philips,55PUT8217/79,138.798,LCD (LED),72.57,5.5,54.64488189,55,55.0 inch
Philips,55PUT8217/75,138.798,LCD (LED),72.57,5.5,54.64488189,55,55.0 inch
Blaupunkt,BP4000HDV7100,100.333,LCD,49.1,5,39.5011811,40,40.0 inch
Tcl,85C735,214.783,LCD (LED),223.7,4,84.56023622,85,85.0 inch
Tcl,85P735,214.783,LCD (LED),180.5,5,84.56023622,85,85.0 inch
Philips,75PUT8507/79,189.306,LCD (LED),127.69,5.5,74.52992126,75,75.0 inch
Philips,75PUT8507/75,189.306,LCD (LED),127.69,5.5,74.52992126,75,75.0 inch
Philips,50PUT8217/79,125.725,LCD (LED),61.3,5.5,49.4980315,50,50.0 inch
Philips,50PUT8217/75,125.725,LCD (LED),61.3,5.5,49.4980315,50,50.0 inch
Toshiba,65C350LP,163.896,LCD (LED),82.49,6,64.52598425,65,65.0 inch
Toshiba,55C350LP,138.783,LCD (LED),63.89,6,54.63897638,55,55.0 inch
Toshiba,50C350LP,125.731,LCD (LED),67.75,5,49.5003937,50,50.0 inch
Toshiba,43C350LP,107.986,LCD (LED),51.12,5,42.51417323,43,43.0 inch
Hisense,58A6HAU,146.068,LCD (LED),79.33,5.5,57.50708661,58,58.0 inch
Samsung Electronics,HG75BU800AW,189.338,LCD (LED),157,5,74.54251969,75,75.0 inch
Samsung Electronics,HG65BU800AW,163.897,LCD (LED),119,5,64.52637795,65,65.0 inch
Samsung Electronics,HG43BU800AW,107.987,LCD (LED),73,4,42.51456693,43,43.0 inch
Philips,55PUT8507/79,138.798,LCD (LED),94.43,4.5,54.64488189,55,55.0 inch
Philips,55PUT8507/75,138.798,LCD (LED),94.43,4.5,54.64488189,55,55.0 inch
Samsung Electronics,HG55BU800AW,138.783,LCD (LED),113,4,54.63897638,55,55.0 inch
Samsung Electronics,HG50BU800AW,125.727,LCD (LED),94,4,49.4988189,50,50.0 inch
Eko,K65DVAQ,163.644,LCD,198,3,64.42677165,65,65.0 inch
Blaupunkt,BP3200HDV7100,80.043,LCD (LED),35.4,5,31.51299213,32,32.0 inch
Hisense,50A6HAU,125.731,LCD (LED),59.47,5.5,49.5003937,50,50.0 inch
Eko,K58USG,146.059,LCD (LED),126,4,57.50354331,58,58.0 inch
Eko,K32FSG11,79.831,LCD,31.814,5,31.42952756,32,32.0 inch
Eko,K55DVAQ,138.613,LCD,76.044,4.5,54.57204724,55,55.0 inch
Blaupunkt,BP750USG9300,189.266,LCD,188.97,4,74.51417323,75,75.0 inch
Walton,W43D210GE,107.956,LCD (LED),35.97,7,42.5023622,43,43.0 inch
Walton,W43D210G,107.956,LCD (LED),35.97,7,42.5023622,43,43.0 inch
Walton,W43D210GAU,107.956,LCD (LED),35.97,7,42.5023622,43,43.0 inch
Walton,W43D210G_AU,107.956,LCD (LED),35.97,7,42.5023622,43,43.0 inch
Walton,43D210G,107.956,LCD (LED),35.97,7,42.5023622,43,43.0 inch
Walton,43D210GAU,107.956,LCD (LED),35.97,7,42.5023622,43,43.0 inch
Walton,43D210G_AU,107.956,LCD (LED),35.97,7,42.5023622,43,43.0 inch
Walton,WD40RGE,100.333,LCD (LED),35.18,6,39.5011811,40,40.0 inch
Walton,WD40RG,100.333,LCD (LED),35.18,6,39.5011811,40,40.0 inch
Walton,WD40RGAU,100.333,LCD (LED),35.18,6,39.5011811,40,40.0 inch
Walton,WD40RG_AU,100.333,LCD (LED),35.18,6,39.5011811,40,40.0 inch
Walton,40RG,100.333,LCD (LED),35.18,6,39.5011811,40,40.0 inch
Walton,40RGAU,100.333,LCD (LED),35.18,6,39.5011811,40,40.0 inch
Walton,40RG_AU,100.333,LCD (LED),35.18,6,39.5011811,40,40.0 inch
Walton,W32D120GE,80.039,LCD (LED),29.57,5.5,31.51141732,32,32.0 inch
Walton,W32D120G,80.039,LCD (LED),29.57,5.5,31.51141732,32,32.0 inch
Walton,W32D120GAU,80.039,LCD (LED),29.57,5.5,31.51141732,32,32.0 inch
Walton,W32D120G_AU,80.039,LCD (LED),29.57,5.5,31.51141732,32,32.0 inch
Walton,32D120G,80.039,LCD (LED),29.57,5.5,31.51141732,32,32.0 inch
Walton,32D120GAU,80.039,LCD (LED),29.57,5.5,31.51141732,32,32.0 inch
Walton,32D120G_AU,80.039,LCD (LED),29.57,5.5,31.51141732,32,32.0 inch
Toshiba,75C350LP,189.274,LCD (LED),114.36,6,74.51732283,75,75.0 inch
Philips,50PUT8507/79,125.725,LCD (LED),81.32,4,49.4980315,50,50.0 inch
Philips,50PUT8507/75,125.725,LCD (LED),81.32,4,49.4980315,50,50.0 inch
Philips,65PUT8507/79,163.897,LCD (LED),116.25,4.5,64.52637795,65,65.0 inch
Philips,65PUT8507/75,163.897,LCD (LED),116.25,4.5,64.52637795,65,65.0 inch
Bauhn,ATV32HDG-0423,79.967,LCD (LED),28,6,31.48307087,32,32.0 inch
Bauhn,ATV32HDG-1022,79.967,LCD (LED),28,6,31.48307087,32,32.0 inch
Bauhn,ATV32HDG-0722,79.967,LCD (LED),28,6,31.48307087,32,32.0 inch
Bauhn,ATV55UHDQ-0722,138.711,LCD,83,5.5,54.61062992,55,55.0 inch
Chiq,U65G7P,163.829,LCD (LED),138,4.5,64.4996063,65,65.0 inch
Chiq,U43G7P,107.863,LCD (LED),65,4.5,42.46574803,43,43.0 inch
Chiq,L40G7P,100.305,LCD (LED),51,5,39.49015748,40,40.0 inch
Lsp Tv,Prison TV,48.313,LCD (LED),16.1569,5,19.02086614,19,19.0 inch
Linsar,LS24C12V,62.228,LCD,15.85,6,24.4992126,25,25.0 inch
Chiq,U65QM8V,163.896,LCD (LED),156,4,64.52598425,65,65.0 inch
Chiq,U55QM8V,138.798,LCD (LED),113,4,54.64488189,55,55.0 inch
Chiq,U55G7P,138.886,LCD (LED),95,4.5,54.67952756,55,55.0 inch
Chiq,U50G7P,125.725,LCD (LED),72,5,49.4980315,50,50.0 inch
Prism+,Q55 PRO QE,138.711,LCD (LED),102.1,4,54.61062992,55,55.0 inch
Samsung Electronics,QA55S95BA*,138.783,LCD (LED),142,3,54.63897638,55,55.0 inch
Samsung Electronics,QA55S95BAS,138.783,LCD (LED),142,3,54.63897638,55,55.0 inch
Samsung Electronics,QA55S95BAW,138.783,LCD (LED),142,3,54.63897638,55,55.0 inch
Bauhn,ATV70UHDW-0422,176.592,LCD,107.4,6,69.52440945,70,70.0 inch
Linsar,LS50UHDNF,125.725,LCD,59.7,6,49.4980315,50,50.0 inch
Tcl,75C835,189.306,LCD (LED),281,2,74.52992126,75,75.0 inch
Tcl,65C835,163.829,LCD (LED),175.3,3,64.4996063,65,65.0 inch
Tcl,55C835,138.711,LCD (LED),139.5,2.5,54.61062992,55,55.0 inch
Tcl,75C735,189.306,LCD (LED),165.5,4.5,74.52992126,75,75.0 inch
Tcl,65C735,163.829,LCD (LED),108.5,5,64.4996063,65,65.0 inch
Tcl,55C735,138.711,LCD (LED),74.3,5,54.61062992,55,55.0 inch
Samsung Electronics,QA65S95BAW,163.897,LCD (LED),155,4,64.52637795,65,65.0 inch
Samsung Electronics,QA65S95BAS,163.897,LCD (LED),155,4,64.52637795,65,65.0 inch
Samsung Electronics,QA65S95BA*,163.897,LCD (LED),155,4,64.52637795,65,65.0 inch
Bauhn,ATV50UHDW-0422,125.725,LCD,59.7,6,49.4980315,50,50.0 inch
Kogan,KALED24EH6300NA,59.827,LCD (LED),22.3,5,23.55393701,24,24.0 inch
Kogan,KALED24EH6300NB,59.827,LCD (LED),22.3,5,23.55393701,24,24.0 inch
Kogan,KALED24EH6300NC,59.827,LCD (LED),22.3,5,23.55393701,24,24.0 inch
Kogan,KALED24EH6300ND,59.827,LCD (LED),22.3,5,23.55393701,24,24.0 inch
Kogan,D236GD064C-T2C,59.827,LCD (LED),22.3,5,23.55393701,24,24.0 inch
Kogan,KALED24*,59.827,LCD (LED),22.3,5,23.55393701,24,24.0 inch
Kogan,KALED19PRIZC,47.013,LCD (LED),15.8694,5,18.50905512,19,19.0 inch
Lg,65ART90ESQA,163.897,OLED,126,5,64.52637795,65,65.0 inch
Lg,65ART90ESQB,163.897,OLED,126,5,64.52637795,65,65.0 inch
Lg,65ART90ESQC,163.897,OLED,126,5,64.52637795,65,65.0 inch
Lg,65ART90E6QA,163.897,OLED,126,5,64.52637795,65,65.0 inch
Lg,65ART90E6QB,163.897,OLED,126,5,64.52637795,65,65.0 inch
Lg,65ART90E6QC,163.897,OLED,126,5,64.52637795,65,65.0 inch
Lg,65ART90E,163.897,OLED,126,5,64.52637795,65,65.0 inch
Kogan,KALED70UN8920SNA,176.537,LCD (LED),182.3,4,69.50275591,70,70.0 inch
Kogan,KALED70UN8920SNB,176.537,LCD (LED),182.3,4,69.50275591,70,70.0 inch
Kogan,KALED70UN8920SNC,176.537,LCD (LED),182.3,4,69.50275591,70,70.0 inch
Kogan,KALED70UN8920SND,176.537,LCD (LED),182.3,4,69.50275591,70,70.0 inch
Kogan,D70S218-U-T2C-S-I,176.537,LCD (LED),182.3,4,69.50275591,70,70.0 inch
Kogan,KALED70*,176.537,LCD (LED),182.3,4,69.50275591,70,70.0 inch
Jvc,LT-50NQ7115A,125.589,LCD,86.3,4,49.44448819,50,50.0 inch
Tcl,75C635,189.306,LCD (LED),119.8,5.5,74.52992126,75,75.0 inch
Tcl,65C635,163.829,LCD (LED),99,5.5,64.4996063,65,65.0 inch
Tcl,55C635,138.711,LCD (LED),75.2,5,54.61062992,55,55.0 inch
Tcl,50C635,125.638,LCD (LED),76,4.5,49.46377953,50,50.0 inch
Tcl,43C635,107.95,LCD (LED),53.5,4.5,42.5,43,43.0 inch
Jvc,LT-43N7125A,107.814,LCD,49.98,4.5,42.44645669,43,43.0 inch
Chiq,L40G5W,100.305,LCD (LED),50,5,39.49015748,40,40.0 inch
Chiq,L32G5W,79.967,LCD (LED),35,5,31.48307087,32,32.0 inch
Chiq,L24G5W,59.774,LCD (LED),22,5,23.53307087,24,24.0 inch
Teac,LE55GA522,138.783,LCD (LED),53.64,6,54.63897638,55,55.0 inch
Teac,LE50GA522,125.731,LCD (LED),50.6,6,49.5003937,50,50.0 inch
Polaroid,PL2421FHDC,59.774,LCD (LED),18,6,23.53307087,24,24.0 inch
Kogan,KALED24RH9310STA,59.774,LCD (LED),18,6,23.53307087,24,24.0 inch
Kogan,KALED58XU9230STA,146.039,LCD (LED),122,4,57.49566929,58,58.0 inch
Avel Innovations,AVS325KS,80.103,LCD (LED),39.33,4.5,31.53661417,32,32.0 inch
Avel Innovations,AVS240KS,60.22,LCD (LED),24.37,4.5,23.70866142,24,24.0 inch
Sony,XR-42A90K,105.531,OLED,68,4,41.5476378,42,42.0 inch
Lg,86QNED866QA,217.425,LCD (LED),206,5,85.6003937,86,86.0 inch
Lg,86QNED85SQA,217.425,LCD (LED),206,5,85.6003937,86,86.0 inch
Lg,75QNED866QA,189.275,LCD (LED),160,5,74.51771654,75,75.0 inch
Lg,75QNED85SQA,189.275,LCD (LED),160,5,74.51771654,75,75.0 inch
Lg,65QNED866QA,163.897,LCD (LED),132,4.5,64.52637795,65,65.0 inch
Lg,65QNED85SQA,163.897,LCD (LED),132,4.5,64.52637795,65,65.0 inch
Lg,55QNED866QA,138.783,LCD (LED),102,4.5,54.63897638,55,55.0 inch
Lg,55QNED85SQA,138.783,LCD (LED),102,4.5,54.63897638,55,55.0 inch
Avel Innovations,AVS240WS,60.22,LCD (LED),24.01,4.5,23.70866142,24,24.0 inch
Sony,KD-43X85K,107.95,LCD (LED),76.9,3.5,42.5,43,43.0 inch
Kogan,KALED32RH9310STA,79.967,LCD (LED),28,6,31.48307087,32,32.0 inch
Kogan,KAQLED65XQ9610STB,163.829,LCD (LED),156,4,64.4996063,65,65.0 inch
Kogan,KALED75XU9220STA,189.306,LCD (LED),146,5.5,74.52992126,75,75.0 inch
Kogan,KALED50XU9220STD,125.638,LCD (LED),77,5,49.46377953,50,50.0 inch
Linsar,LS85UHDNF,214.783,LCD,159.1,6,84.56023622,85,85.0 inch
Akai,AK8521S6WOS,214.783,LCD,159.1,6,84.56023622,85,85.0 inch
Jvc,LT-65N7115AM,163.682,LCD (LED),93,6,64.44173228,65,65.0 inch
Jvc,LT-75N7125A,188.974,LCD (LED),189.3,4,74.3992126,75,75.0 inch
Jvc,LT-55NQ7105AT2,138.783,LCD (LED),63.94,5,54.63897638,55,55.0 inch
Sony,KD-85X85K,214.783,LCD (LED),237.7,4,84.56023622,85,85.0 inch
Sony,KD-75X85K,189.306,LCD (LED),224.4,3.5,74.52992126,75,75.0 inch
Sony,KD-65X85K,163.878,LCD (LED),179.5,3,64.51889764,65,65.0 inch
Sony,KD-55X85K,138.798,LCD (LED),136.6,3,54.64488189,55,55.0 inch
Sony,KD-50X85K,125.725,LCD (LED),93.6,4,49.4980315,50,50.0 inch
Sony,XR-48A90K,120.713,OLED,84,4,47.52480315,48,48.0 inch
Bauhn,ATV85UHDW-0322,214.783,LCD,159.1,6,84.56023622,85,85.0 inch
Chiq,L24D6C,59.774,LCD,20.2,5,23.53307087,24,24.0 inch
Lg,75UP751C0VC,189.275,LCD (LED),171,4.5,74.51771654,75,75.0 inch
Lg,65UP751C0VG,163.897,LCD (LED),145,4,64.52637795,65,65.0 inch
Lg,55UP751C0VG,138.783,LCD (LED),115,4,54.63897638,55,55.0 inch
Jvc,LT-55N7115AM,138.886,LCD (LED),87.3,4.5,54.67952756,55,55.0 inch
Jvc,LT-40N5115AM,100.344,LCD (LED),35,6,39.50551181,40,40.0 inch
Dgtec,DG5521WOS,138.798,LCD,69.6,6,54.64488189,55,55.0 inch
Kogan,KAQLED50XQ9610STA,125.638,LCD (LED),90,4,49.46377953,50,50.0 inch
Samsung Electronics,QA43LS05BAW,107.987,LCD (LED),83,3,42.51456693,43,43.0 inch
Samsung Electronics,QA43LS05BBW,107.987,LCD (LED),83,3,42.51456693,43,43.0 inch
Samsung Electronics,QA43LS05BAS,107.987,LCD (LED),83,3,42.51456693,43,43.0 inch
Samsung Electronics,QA43LS05B**,107.987,LCD (LED),83,3,42.51456693,43,43.0 inch
Samsung Electronics,QA32LS03BBK,80.008,LCD (LED),39,4.5,31.4992126,32,32.0 inch
Samsung Electronics,QA32LS03BBW,80.008,LCD (LED),39,4.5,31.4992126,32,32.0 inch
Samsung Electronics,QA32LS03BBS,80.008,LCD (LED),39,4.5,31.4992126,32,32.0 inch
Samsung Electronics,QA32LS03B**,80.008,LCD (LED),39,4.5,31.4992126,32,32.0 inch
Sony,XR-65A95K,163.878,OLED,136,4.5,64.51889764,65,65.0 inch
Lg,OLED83G26LA,209.585,OLED,181,5.5,82.51377953,83,83.0 inch
Lg,OLED83G2PSA,209.585,OLED,181,5.5,82.51377953,83,83.0 inch
Sony,XR-85X95K,214.783,LCD (LED),292,3.5,84.56023622,85,85.0 inch
Sony,XR-75X95K,189.306,LCD (LED),242,3,74.52992126,75,75.0 inch
Sony,XR-65X95K,163.878,LCD (LED),226,2,64.51889764,65,65.0 inch
Blaupunkt,BP4000F,100.332,LCD (LED),25.92,6,39.5007874,40,40.0 inch
Blaupunkt,BP240HSG9200,59.774,LCD,22,5,23.53307087,24,24.0 inch
Polaroid,PL5021WOS,125.774,LCD (LED),54.8,6,49.51732283,50,50.0 inch
Lg,86UQ91006LA,217.425,LCD (LED),250,4,85.6003937,86,86.0 inch
Lg,75QNED966QA,189.275,LCD (LED),172,4.5,74.51771654,75,75.0 inch
Lg,65QNED966QA,163.897,LCD (LED),152,4,64.52637795,65,65.0 inch
Sony,XR-55X90K,138.798,LCD (LED),126.7,3.5,54.64488189,55,55.0 inch
Samsung Electronics,HG75AU800AW,189.338,LCD (LED),157,5,74.54251969,75,75.0 inch
Samsung Electronics,HG65AU800AW,163.897,LCD (LED),114,5,64.52637795,65,65.0 inch
Samsung Electronics,HG55AU800AW,138.783,LCD (LED),86,5,54.63897638,55,55.0 inch
Samsung Electronics,QA55Q80BAW,138.783,LCD (LED),158,2.5,54.63897638,55,55.0 inch
Samsung Electronics,QA55Q80BAS,138.783,LCD (LED),158,2.5,54.63897638,55,55.0 inch
Samsung Electronics,QA55Q80BA*,138.783,LCD (LED),158,2.5,54.63897638,55,55.0 inch
Samsung Electronics,HG50AU800AW,125.727,LCD (LED),79,4.5,49.4988189,50,50.0 inch
Samsung Electronics,HG43AU800AW,107.987,LCD (LED),68,4,42.51456693,43,43.0 inch
Samsung Electronics,QA50LS01BAS,125.736,LCD (LED),96,4,49.5023622,50,50.0 inch
Samsung Electronics,QA43LS01BAW,107.987,LCD (LED),82,3.5,42.51456693,43,43.0 inch
Samsung Electronics,QA43LS01BBW,107.987,LCD (LED),82,3.5,42.51456693,43,43.0 inch
Samsung Electronics,QA43LS01BAS,107.987,LCD (LED),82,3.5,42.51456693,43,43.0 inch
Samsung Electronics,QA43LS01B**,107.987,LCD (LED),82,3.5,42.51456693,43,43.0 inch
Samsung Electronics,QA75QN700BW,189.338,LCD (LED),273,2.5,74.54251969,75,75.0 inch
Samsung Electronics,QA75QN700BS,189.338,LCD (LED),273,2.5,74.54251969,75,75.0 inch
Samsung Electronics,QA75QN700B*,189.338,LCD (LED),273,2.5,74.54251969,75,75.0 inch
Samsung Electronics,QA50Q80BAS,125.727,LCD (LED),138,2,49.4988189,50,50.0 inch
Blaupunkt,BP500USG9500,125.731,LCD (LED),50.6,6,49.5003937,50,50.0 inch
Lg,OLED88Z26LA,222.494,OLED,320,3,87.59606299,88,88.0 inch
Lg,OLED88Z2PSA,222.494,OLED,320,3,87.59606299,88,88.0 inch
Lg,OLED77Z2PSA,194.738,OLED,262,3,76.66850394,77,77.0 inch
Lg,86QNED996QB,217.425,LCD (LED),328,3,85.6003937,86,86.0 inch
Lg,86QNED99SQB,217.425,LCD (LED),328,3,85.6003937,86,86.0 inch
Lg,75UQ80006LB,189.275,LCD (LED),165,5,74.51771654,75,75.0 inch
Lg,75QNED996QB,189.275,LCD (LED),232,3.5,74.51771654,75,75.0 inch
Lg,75QNED99SQB,189.275,LCD (LED),232,3.5,74.51771654,75,75.0 inch
Lg,75NANO816QA,189.275,LCD (LED),126,6,74.51771654,75,75.0 inch
Lg,65UQ80006LB,163.897,LCD (LED),127,4.5,64.52637795,65,65.0 inch
Lg,65QNED996QB,163.897,LCD (LED),212,2.5,64.52637795,65,65.0 inch
Lg,65QNED99SQB,163.897,LCD (LED),212,2.5,64.52637795,65,65.0 inch
Lg,65QNED96SQA,163.897,LCD (LED),152,4,64.52637795,65,65.0 inch
Lg,65NANO806QA,163.897,LCD (LED),114,5,64.52637795,65,65.0 inch
Lg,55UQ75006LF,138.783,LCD (LED),114,4,54.63897638,55,55.0 inch
Lg,50UQ75006LF,125.727,LCD (LED),93,4,49.4988189,50,50.0 inch
Lg,50NANO806QA,125.727,LCD (LED),75,5,49.4988189,50,50.0 inch
Lg,43UQ80006LB,107.987,LCD (LED),73,4,42.51456693,43,43.0 inch
Sony,XR-65X90K,163.878,LCD (LED),149.8,4,64.51889764,65,65.0 inch
Sony,XR-75X90K,189.306,LCD (LED),198.1,4,74.52992126,75,75.0 inch
Sony,XR-77A80K,194.726,OLED,169.7,5,76.66377953,77,77.0 inch
Sony,XR-65A80K,163.878,OLED,121.1,5,64.51889764,65,65.0 inch
Kogan,KALED32EH7520SVA,80.039,LCD (LED),24.61,5.5,31.51141732,32,32.0 inch
Sony,XR-55A80K,138.798,OLED,103.7,4,54.64488189,55,55.0 inch
Furrion,FDFD24D3D,60.47,LCD (LED),28.58,4,23.80708661,24,24.0 inch
Samsung Electronics,QA55LS01BAW,138.783,LCD (LED),116,4,54.63897638,55,55.0 inch
Samsung Electronics,QA55LS01BBW,138.783,LCD (LED),116,4,54.63897638,55,55.0 inch
Samsung Electronics,QA55LS01BAS,138.783,LCD (LED),116,4,54.63897638,55,55.0 inch
Samsung Electronics,QA55LS01B**,138.783,LCD (LED),116,4,54.63897638,55,55.0 inch
Samsung Electronics,QA65LS01BAW,163.897,LCD (LED),134,4.5,64.52637795,65,65.0 inch
Samsung Electronics,QA65LS01BBW,163.897,LCD (LED),134,4.5,64.52637795,65,65.0 inch
Samsung Electronics,QA65LS01BAS,163.897,LCD (LED),134,4.5,64.52637795,65,65.0 inch
Samsung Electronics,QA65LS01B**,163.897,LCD (LED),134,4.5,64.52637795,65,65.0 inch
Samsung Electronics,QA65QN700BW,163.897,LCD (LED),245,2,64.52637795,65,65.0 inch
Samsung Electronics,QA65QN700BS,163.897,LCD (LED),245,2,64.52637795,65,65.0 inch
Samsung Electronics,QA65QN700B*,163.897,LCD (LED),245,2,64.52637795,65,65.0 inch
Samsung Electronics,QA85Q80BAW,214.783,LCD (LED),337,2.5,84.56023622,85,85.0 inch
Samsung Electronics,QA85Q80BAS,214.783,LCD (LED),337,2.5,84.56023622,85,85.0 inch
Samsung Electronics,QA85Q80BA*,214.783,LCD (LED),337,2.5,84.56023622,85,85.0 inch
Samsung Electronics,QA75Q80BAW,189.338,LCD (LED),267,2.5,74.54251969,75,75.0 inch
Samsung Electronics,QA75Q80BAS,189.338,LCD (LED),267,2.5,74.54251969,75,75.0 inch
Samsung Electronics,QA75Q80BA*,189.338,LCD (LED),267,2.5,74.54251969,75,75.0 inch
Samsung Electronics,QA55QN700BS,138.783,LCD (LED),223,1,54.63897638,55,55.0 inch
Samsung Electronics,QA55QN95BAW,138.783,LCD (LED),173,2,54.63897638,55,55.0 inch
Samsung Electronics,QA55QN95BAS,138.783,LCD (LED),173,2,54.63897638,55,55.0 inch
Samsung Electronics,QA55QN95BA*,138.783,LCD (LED),173,2,54.63897638,55,55.0 inch
Samsung Electronics,QA65Q80BAW,163.897,LCD (LED),206,2.5,64.52637795,65,65.0 inch
Samsung Electronics,QA65Q80BAS,163.897,LCD (LED),206,2.5,64.52637795,65,65.0 inch
Samsung Electronics,QA65Q80BA*,163.897,LCD (LED),206,2.5,64.52637795,65,65.0 inch
Samsung Electronics,QA85QN85BAW,214.783,LCD (LED),195,5,84.56023622,85,85.0 inch
Samsung Electronics,QA85QN85BAS,214.783,LCD (LED),195,5,84.56023622,85,85.0 inch
Samsung Electronics,QA85QN85BA*,214.783,LCD (LED),195,5,84.56023622,85,85.0 inch
Samsung Electronics,QA65QN95BAW,163.897,LCD (LED),213,2.5,64.52637795,65,65.0 inch
Samsung Electronics,QA65QN95BAS,163.897,LCD (LED),213,2.5,64.52637795,65,65.0 inch
Samsung Electronics,QA65QN95BA*,163.897,LCD (LED),213,2.5,64.52637795,65,65.0 inch
Samsung Electronics,QA65QN90BAW,163.897,LCD (LED),203,2.5,64.52637795,65,65.0 inch
Samsung Electronics,QA65QN90BAS,163.897,LCD (LED),203,2.5,64.52637795,65,65.0 inch
Samsung Electronics,QA65QN90BA*,163.897,LCD (LED),203,2.5,64.52637795,65,65.0 inch
Samsung Electronics,QA43LS03BAW,107.987,LCD (LED),92,3,42.51456693,43,43.0 inch
Samsung Electronics,QA43LS03BAS,107.987,LCD (LED),92,3,42.51456693,43,43.0 inch
Samsung Electronics,QA43LS03BA*,107.987,LCD (LED),92,3,42.51456693,43,43.0 inch
Samsung Electronics,QA75QN900BW,189.338,LCD (LED),395,1,74.54251969,75,75.0 inch
Samsung Electronics,QA75QN900BS,189.338,LCD (LED),395,1,74.54251969,75,75.0 inch
Samsung Electronics,QA75QN900B*,189.338,LCD (LED),395,1,74.54251969,75,75.0 inch
Sony,KD-65X80K,163.878,LCD (LED),147.6,4,64.51889764,65,65.0 inch
Samsung Electronics,QA85QN900BW,214.783,LCD (LED),439,1.5,84.56023622,85,85.0 inch
Samsung Electronics,QA85QN900BS,214.783,LCD (LED),439,1.5,84.56023622,85,85.0 inch
Samsung Electronics,QA85QN900B*,214.783,LCD (LED),439,1.5,84.56023622,85,85.0 inch
Samsung Electronics,QA65QN900BW,163.897,LCD (LED),310,1,64.52637795,65,65.0 inch
Samsung Electronics,QA65QN900BS,163.897,LCD (LED),310,1,64.52637795,65,65.0 inch
Samsung Electronics,QA65QN900B*,163.897,LCD (LED),310,1,64.52637795,65,65.0 inch
Kogan,KAQLED85XQ9610STA,214.783,LCD (LED),260.1,4,84.56023622,85,85.0 inch
Sony,KD-75X80K,189.306,LCD (LED),191.3,4,74.52992126,75,75.0 inch
Sony,KD-55X80K,138.798,LCD (LED),126.2,3.5,54.64488189,55,55.0 inch
Sony,XR-85X90K,214.783,LCD (LED),235.8,4.5,84.56023622,85,85.0 inch
Sony,KD-55X75K,138.798,LCD (LED),101.4,4.5,54.64488189,55,55.0 inch
Sony,KD-65X75K,163.878,LCD (LED),129.6,4.5,64.51889764,65,65.0 inch
Blaupunkt,BP550USG9500,138.783,LCD,115.1,3.5,54.63897638,55,55.0 inch
Metz,40MTD6500A,100.645,LCD (LED),28.2,7,39.62401575,40,40.0 inch
Lg,86UP801C0TB,217.425,LCD (LED),250,4,85.6003937,86,86.0 inch
